CL_UNIT,DataValue,LineDescription,LineNumber,METRIC_NAME,SeriesCode,TableID,TableName,TimePeriod,UNIT_MULT,_id
Level,"1,130",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2016,6,59e969dc37efdf6d8b49d89a
Level,"8,078",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,1997,6,59e969dc37efdf6d8b49d89b
Level,"4,411",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,1998,6,59e969dc37efdf6d8b49d89c
Level,"4,838",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,1999,6,59e969dc37efdf6d8b49d89d
Level,"5,330",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2000,6,59e969dc37efdf6d8b49d89e
Level,"4,327",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2001,6,59e969dc37efdf6d8b49d89f
Level,"1,664",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2002,6,59e969dc37efdf6d8b49d8a0
Level,"-1,176",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2003,6,59e969dc37efdf6d8b49d8a1
Level,"1,538",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2004,6,59e969dc37efdf6d8b49d8a2
Level,"7,011",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2005,6,59e969dc37efdf6d8b49d8a3
Level,"4,235",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2006,6,59e969dc37efdf6d8b49d8a4
Level,"12,055",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2007,6,59e969dc37efdf6d8b49d8a5
Level,"9,744",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2008,6,59e969dc37efdf6d8b49d8a6
Level,"-12,315",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2009,6,59e969dc37efdf6d8b49d8a7
Level,"15,325",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2010,6,59e969dc37efdf6d8b49d8a8
Level,"-6,252",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2011,6,59e969dc37efdf6d8b49d8a9
Level,"7,481",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2012,6,59e969dc37efdf6d8b49d8aa
Level,"9,001",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2013,6,59e969dc37efdf6d8b49d8ab
Level,"13,116",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2014,6,59e969dc37efdf6d8b49d8ac
Level,"20,174",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2015,6,59e969dc37efdf6d8b49d8ad
Level,"11,273",Nondurable goods industries,9,Current Dollars,N664RC,164,T50705B,2016,6,59e969dc37efdf6d8b49d8ae
